country,date,station,tl_cm,wt_g,sex,maturity,year,month,quarter
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,41,750,M,II,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,40.3,800,M,II,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,38,700,M,II,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,40.5,750,M,II,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,39,700,M,II,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,41,750,M,II,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,37,600,M,II,2008,Apr,2
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,48,1350,M,II,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,46.3,1250,M,II,2008,Mar,1
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,43.5,1100,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,43,1050,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,46,1100,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,40.2,850,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,40.3,900,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,41,800,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,41.5,850,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,40.6,800,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,40,750,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,43,900,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,41.4,900,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,43.2,1000,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,41.4,850,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,39,600,M,II,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,38,700,M,II,2008,Jul,3
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,34.9,600,M,II,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,43.53,850,M,II,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,45.5,1100,M,II,2008,Feb,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,47.5,1300,M,II,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,47,1200,M,II,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,45.5,1100,M,II,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,44.4,1000,M,II,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,44.7,1100,M,II,2008,Jan,1
Tanzania,2008-08-08T00:00:00Z,Mwena(Speke gulf),52.4,1800,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Mwena(Speke gulf),43,1000,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Mwena(Speke gulf),47,1250,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Mwena(Speke gulf),47.5,1350,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Mwena(Speke gulf),42,950,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Augustus,51.5,1800,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Augustus,55.2,2150,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Augustus,50,1550,M,III,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Augustus,46.1,1300,M,III,2008,Aug,3
Tanzania,2008-10-08T00:00:00Z,Juma island,68,4000,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,50,1500,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,50.3,1500,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,45.5,1200,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,48.4,1250,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,49,1500,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,57.4,2600,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,49.7,1650,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,44,1100,M,III,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,43.6,1100,M,III,2008,Oct,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),64.5,3400,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),42,1000,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),56.7,2000,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),51,1700,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),48.5,1300,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),45,1300,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),44.9,1200,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ruti island(Rocks|),41.2,900,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,49,1450,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,49.5,1500,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,49.3,1100,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,47,1150,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,52.9,2050,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,48.5,1400,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,50,1800,M,III,2008,Nov,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,53.5,1900,M,III,2008,Nov,4
Tanzania,2008-12-08T00:00:00Z,Ilemela,43.6,1100,M,III,2008,Dec,4
Tanzania,2008-12-08T00:00:00Z,Ilemela,50.8,1550,M,III,2008,Dec,4
Tanzania,2008-06-08T00:00:00Z,Ushengere,45.5,1200,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,47.8,1200,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,46.6,1300,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,55.5,1800,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,50,1450,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,48,1200,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,52,1750,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,47,1400,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,49,1550,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,52.5,1900,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,48,1350,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,47,1300,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,61,1850,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Off Iriga,47.5,1300,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Off Iriga,67,3900,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Off Iriga,49.2,1300,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Off Iriga,50.3,1700,M,III,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Off Iriga,54,1800,M,III,2008,Jun,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,54,2000,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,51,1550,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,48.4,1500,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,56.5,2100,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,53,1700,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,50.7,1450,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,49,1400,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,49.5,1600,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,47.5,1300,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,51.5,1600,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,52,1650,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,55.8,2000,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,52,1600,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,41.5,850,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,43,1100,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,42.8,850,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,52,1600,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,46.7,1150,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,43.1,1000,M,III,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,43.5,950,M,III,2008,May,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,53.2,1800,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,55.7,2100,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,53.4,1800,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,46,1200,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,43.5,1000,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,45.1,1200,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,49,1300,M,III,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,42.5,1300,M,III,2008,Apr,2
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,52,1750,M,III,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,55.2,1900,M,III,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,63,3000,M,III,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,61.5,3100,M,III,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,51.4,1500,M,III,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,54,1950,M,III,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,51.5,1700,M,III,2008,Mar,1
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,53.7,1900,M,III,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,50,1350,M,III,2008,Jul,3
Tanzania,2008-07-08T00:00:00Z,Nansio Pt.,43.7,1100,M,III,2008,Jul,3
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,50.5,1450,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,68.5,3950,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,52.6,1600,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,47,1300,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,47.5,1250,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,50.3,1600,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,46,1200,M,III,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,51,1400,M,III,2008,Feb,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,51.5,1600,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,62,3000,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,50,1200,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,55.4,2000,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,49,1350,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,52.9,1700,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,55.9,2000,M,III,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,57,2300,M,III,2008,Jan,1
Tanzania,2008-08-08T00:00:00Z,Mwena(Speke gulf),55,2100,M,IV,2008,Aug,3
Tanzania,2008-08-08T00:00:00Z,Augustus,59.2,2650,M,IV,2008,Aug,3
Tanzania,2008-10-08T00:00:00Z,Juma island,60.1,2800,M,IV,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,49.9,1550,M,IV,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,50.5,1600,M,IV,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,56,2200,M,IV,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,46.6,1300,M,IV,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,61,2900,M,IV,2008,Oct,4
Tanzania,2008-11-08T00:00:00Z,Ndarwa,65.5,3400,M,IV,2008,Nov,4
Tanzania,2008-06-08T00:00:00Z,Ushengere,55.6,2000,M,IV,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Off Iriga,49,1400,M,IV,2008,Jun,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,47,1200,M,IV,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,44.5,1100,M,IV,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,46.1,1250,M,IV,2008,May,2
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,63.1,3200,M,IV,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,53.5,1800,M,IV,2008,Mar,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,43.7,1150,M,IV,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,49.3,1350,M,IV,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,52.5,1600,M,IV,2008,Feb,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,69,3950,M,IV,2008,Jan,1
Tanzania,2008-10-08T00:00:00Z,Juma island,56.5,2200,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,85.3,8000,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,76.4,5500,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,64.7,3200,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,77,5800,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,74,5050,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Juma island,82,6900,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,81,6000,M,V,2008,Oct,4
Tanzania,2008-10-08T00:00:00Z,Nyakanyasi,57.2,2650,M,V,2008,Oct,4
Tanzania,2008-06-08T00:00:00Z,Ushengere,74.5,5900,M,V,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,73.5,5300,M,V,2008,Jun,2
Tanzania,2008-06-08T00:00:00Z,Ushengere,73.5,5100,M,V,2008,Jun,2
Tanzania,2008-05-08T00:00:00Z,Nyangoge,69,3750,M,V,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,73,5400,M,V,2008,May,2
Tanzania,2008-05-08T00:00:00Z,Off Guard Rocky,48,1200,M,V,2008,May,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,69.8,3700,M,V,2008,Apr,2
Tanzania,2008-04-08T00:00:00Z,Ikungu Bay,66.5,3700,M,V,2008,Apr,2
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,57,2450,M,V,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,57,2100,M,V,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,77.8,5500,M,V,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,72.8,5200,M,V,2008,Mar,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,58.4,2250,M,V,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,75.5,5900,M,V,2008,Feb,1
Tanzania,2008-02-08T00:00:00Z,Off Kerebe,71.2,4550,M,V,2008,Feb,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,77.2,6000,M,V,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,74,4800,M,V,2008,Jan,1
Tanzania,2008-01-08T00:00:00Z,Musira Is.,68.2,4050,M,V,2008,Jan,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,66,3450,M,VI,2008,Mar,1
Tanzania,2008-03-08T00:00:00Z,Ukara Channel,52.5,1900,M,VI,2008,Mar,1
Tanzania,2008-11-25T00:00:00Z,Emin Pasha Gulf,38.4,650,M,II,2008,Nov,4
Tanzania,2008-11-25T00:00:00Z,Ito Isl.,88.3,9000,M,V,2008,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,48,1230,F,III,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,34.5,450,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,39.2,650,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,37,500,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,25,106,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,30.7,340,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,36.5,490,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,32.2,350,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,35.5,500,F,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,29.1,250,M,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,41.6,800,M,III,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,34.8,440,M,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,38,650,M,II,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,45.5,1050,M,III,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,40.5,860,M,IV,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,18.5,85,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,21,115,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,18.2,75,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,23,150,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,17,60,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,20.5,105,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,20.5,105,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,17,60,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,18.2,80,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,18,75,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,20.8,105,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,18.8,85,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,22,140,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,16.5,55,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,17.8,65,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,9.5,10,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,7.2,5,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,16,45,NA,I,2015,Nov,4
Tanzania,2015-11-02T00:00:00Z,Maisome Channel,17,65,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,40.5,800,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,40.9,800,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,42,900,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,48.7,1300,F,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,46.5,1250,F,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,43.5,950,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,35.9,550,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,29.5,300,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,39.4,750,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,33,380,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,34.1,450,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,38,650,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,29,300,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,37.2,650,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,36.7,550,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,31.5,350,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,40,850,M,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,28,320,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,28.5,320,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,20.5,125,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,24.5,200,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,14.5,40,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,22.9,185,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,21.5,140,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,15.5,55,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,21.4,135,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,24.2,195,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,24.5,220,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,20.3,125,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,19.7,105,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,19,90,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,18.5,90,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,11.5,250,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Emin Pasha Gulf,10.5,20,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,24,150,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,23.5,160,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,65,3100,F,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,39.6,710,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,42.5,880,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,60.7,2730,F,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,32.5,400,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,26,210,F,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,38,680,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,32.8,390,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,61,2950,M,V,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,51.2,1660,M,IV,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,28.8,300,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,45.7,1130,M,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,39.5,760,M,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,48.8,1440,M,IV,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,42.6,890,M,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,38.7,700,M,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,33.5,450,M,III,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,27,220,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,36.7,560,M,II,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,21.5,120,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,13.5,35,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,18,90,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,16.5,70,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,17.5,90,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,18.5,100,NA,I,2015,Nov,4
Tanzania,2015-11-03T00:00:00Z,Mazinga Is,13.3,50,NA,I,2015,Nov,4
